source,campaign,influencer_id,user_id,product,date,orders,revenue
POST_00604,HKVitals_Campaign_A,INF_0097,USER_011072,Multivitamin,2025-07-15,1,1929
POST_00032,MuscleBlaze_Campaign_B,INF_0007,USER_011073,Pre-Workout,2025-05-13,2,2791
POST_00602,MuscleBlaze_Campaign_X,INF_0097,USER_011074,BCAA,2025-04-03,2,3333
POST_00500,MuscleBlaze_Campaign_X,INF_0081,USER_011075,Whey Protein,2025-06-27,1,1539
POST_00097,MuscleBlaze_Campaign_Z,INF_0016,USER_011076,BCAA,2025-07-22,1,1614
POST_00463,MuscleBlaze_Campaign_C,INF_0075,USER_011077,Mass Gainer,2025-07-03,1,1135
POST_00029,HKVitals_Campaign_Z,INF_0007,USER_011078,Probiotics,2024-12-22,1,1213
POST_00398,HKVitals_Campaign_B,INF_0066,USER_011079,Multivitamin,2025-07-01,1,1156
POST_00463,HKVitals_Campaign_B,INF_0075,USER_011080,Vitamin D,2025-04-17,2,2172
POST_00113,HKVitals_Campaign_A,INF_0020,USER_011081,Omega-3,2025-02-18,2,2238
POST_00006,HKVitals_Campaign_Y,INF_0002,USER_011082,Probiotics,2025-03-20,1,1776
POST_00188,HKVitals_Campaign_A,INF_0033,USER_011083,Omega-3,2025-05-22,1,1665
POST_00456,HKVitals_Campaign_C,INF_0074,USER_011084,Multivitamin,2025-07-21,1,1175
POST_00025,HKVitals_Campaign_A,INF_0006,USER_011085,Probiotics,2025-06-22,1,1765
POST_00538,HKVitals_Campaign_A,INF_0086,USER_011086,Vitamin D,2025-04-13,1,1146
POST_00447,MuscleBlaze_Campaign_C,INF_0073,USER_011087,Pre-Workout,2025-04-12,1,2088
POST_00411,MuscleBlaze_Campaign_Y,INF_0067,USER_011088,Mass Gainer,2024-10-24,2,3361
POST_00192,HKVitals_Campaign_B,INF_0034,USER_011089,Probiotics,2025-05-26,1,1541
POST_00069,HKVitals_Campaign_X,INF_0011,USER_011090,Omega-3,2025-07-13,1,1154
POST_00151,HKVitals_Campaign_X,INF_0027,USER_011091,Vitamin D,2025-05-13,1,1681
POST_00523,HKVitals_Campaign_B,INF_0083,USER_011092,Multivitamin,2025-07-18,1,1289
POST_00141,HKVitals_Campaign_Y,INF_0026,USER_011093,Vitamin D,2025-07-10,2,3649
POST_00487,HKVitals_Campaign_A,INF_0079,USER_011094,Probiotics,2024-11-12,1,1139
POST_00555,HKVitals_Campaign_B,INF_0088,USER_011095,Multivitamin,2025-01-19,1,1164
POST_00070,MuscleBlaze_Campaign_C,INF_0011,USER_011096,Whey Protein,2025-05-25,1,2072
POST_00231,MuscleBlaze_Campaign_X,INF_0041,USER_011097,BCAA,2025-05-23,1,1727
POST_00383,MuscleBlaze_Campaign_Y,INF_0064,USER_011098,Pre-Workout,2025-03-31,1,1803
POST_00630,MuscleBlaze_Campaign_Y,INF_0099,USER_011099,Pre-Workout,2025-06-28,1,1730
POST_00534,MuscleBlaze_Campaign_X,INF_0085,USER_011100,Whey Protein,2025-05-10,1,1234
POST_00285,MuscleBlaze_Campaign_Z,INF_0051,USER_011101,Pre-Workout,2024-11-07,1,1938
POST_00549,MuscleBlaze_Campaign_A,INF_0088,USER_011102,BCAA,2024-12-30,2,3640
POST_00396,MuscleBlaze_Campaign_A,INF_0066,USER_011103,Mass Gainer,2025-04-16,1,1132
POST_00632,MuscleBlaze_Campaign_Z,INF_0100,USER_011104,Whey Protein,2024-10-21,1,1291
POST_00234,MuscleBlaze_Campaign_Y,INF_0041,USER_011105,BCAA,2025-07-13,2,2683
POST_00357,MuscleBlaze_Campaign_C,INF_0060,USER_011106,BCAA,2025-03-01,1,1351
POST_00271,MuscleBlaze_Campaign_B,INF_0048,USER_011107,Pre-Workout,2025-05-15,1,1220
POST_00303,MuscleBlaze_Campaign_A,INF_0053,USER_011108,BCAA,2025-07-17,1,1630
POST_00178,MuscleBlaze_Campaign_C,INF_0030,USER_011109,Whey Protein,2025-04-27,1,1839
POST_00613,MuscleBlaze_Campaign_A,INF_0098,USER_011110,BCAA,2025-07-07,1,1633
POST_00402,MuscleBlaze_Campaign_A,INF_0066,USER_011111,Pre-Workout,2025-06-30,1,1889
POST_00150,MuscleBlaze_Campaign_A,INF_0027,USER_011112,BCAA,2025-04-21,1,1277
POST_00194,HKVitals_Campaign_B,INF_0035,USER_011113,Vitamin D,2025-03-12,2,2919
POST_00284,MuscleBlaze_Campaign_A,INF_0050,USER_011114,Pre-Workout,2025-05-16,1,1096
POST_00502,MuscleBlaze_Campaign_X,INF_0081,USER_011115,Whey Protein,2025-05-22,1,1398
POST_00126,MuscleBlaze_Campaign_X,INF_0022,USER_011116,BCAA,2025-07-13,1,1945
POST_00562,MuscleBlaze_Campaign_C,INF_0089,USER_011117,BCAA,2024-12-19,1,1136
POST_00210,MuscleBlaze_Campaign_B,INF_0037,USER_011118,Whey Protein,2025-05-09,1,1354
POST_00247,MuscleBlaze_Campaign_X,INF_0043,USER_011119,BCAA,2025-07-15,2,3135
POST_00325,HKVitals_Campaign_Y,INF_0056,USER_011120,Omega-3,2025-07-22,1,1793
POST_00018,HKVitals_Campaign_Z,INF_0005,USER_011121,Omega-3,2025-01-24,1,1716
POST_00253,HKVitals_Campaign_Y,INF_0045,USER_011122,Omega-3,2025-04-06,1,1599
POST_00004,HKVitals_Campaign_B,INF_0002,USER_011123,Omega-3,2025-07-12,1,1442
POST_00238,MuscleBlaze_Campaign_A,INF_0042,USER_011124,Whey Protein,2025-07-11,1,1514
POST_00279,MuscleBlaze_Campaign_Z,INF_0050,USER_011125,Pre-Workout,2025-04-09,1,1838
POST_00512,MuscleBlaze_Campaign_Z,INF_0082,USER_011126,Pre-Workout,2025-06-28,1,1596
POST_00080,MuscleBlaze_Campaign_Y,INF_0013,USER_011127,Pre-Workout,2025-06-17,1,1414
POST_00415,MuscleBlaze_Campaign_Y,INF_0068,USER_011128,BCAA,2025-07-09,1,1312
POST_00481,MuscleBlaze_Campaign_C,INF_0078,USER_011129,Whey Protein,2025-04-26,1,1557
POST_00464,MuscleBlaze_Campaign_A,INF_0075,USER_011130,Whey Protein,2025-02-23,1,1361
POST_00447,HKVitals_Campaign_Y,INF_0073,USER_011131,Probiotics,2025-06-02,1,1279
POST_00267,HKVitals_Campaign_B,INF_0048,USER_011132,Probiotics,2025-06-14,1,1247
POST_00614,HKVitals_Campaign_Z,INF_0098,USER_011133,Omega-3,2025-02-28,1,1931
POST_00235,HKVitals_Campaign_B,INF_0041,USER_011134,Multivitamin,2024-11-22,1,1193
POST_00052,MuscleBlaze_Campaign_A,INF_0009,USER_011135,BCAA,2025-05-16,1,1314
POST_00191,MuscleBlaze_Campaign_B,INF_0034,USER_011136,BCAA,2025-07-13,1,2067
POST_00181,MuscleBlaze_Campaign_Y,INF_0031,USER_011137,BCAA,2025-05-03,1,1898
POST_00201,MuscleBlaze_Campaign_Y,INF_0035,USER_011138,Whey Protein,2025-02-28,1,1141
POST_00474,MuscleBlaze_Campaign_Y,INF_0078,USER_011139,BCAA,2025-05-14,1,1187
POST_00009,MuscleBlaze_Campaign_B,INF_0002,USER_011140,BCAA,2025-05-30,2,3479
POST_00059,MuscleBlaze_Campaign_Y,INF_0010,USER_011141,Mass Gainer,2025-04-12,1,1190
POST_00624,MuscleBlaze_Campaign_Y,INF_0099,USER_011142,BCAA,2025-01-27,1,1301
POST_00113,MuscleBlaze_Campaign_X,INF_0020,USER_011143,Mass Gainer,2024-12-17,1,1595
POST_00387,MuscleBlaze_Campaign_A,INF_0065,USER_011144,Mass Gainer,2025-05-27,1,1465
POST_00405,MuscleBlaze_Campaign_B,INF_0067,USER_011145,Pre-Workout,2025-04-09,2,4201
POST_00621,MuscleBlaze_Campaign_A,INF_0099,USER_011146,Pre-Workout,2025-03-30,1,1521
POST_00512,MuscleBlaze_Campaign_Z,INF_0082,USER_011147,Whey Protein,2025-07-04,1,1590
POST_00423,MuscleBlaze_Campaign_Z,INF_0069,USER_011148,Pre-Workout,2025-06-19,1,1386
POST_00017,MuscleBlaze_Campaign_Y,INF_0005,USER_011149,Mass Gainer,2025-01-31,1,1625
POST_00605,HKVitals_Campaign_Y,INF_0097,USER_011150,Omega-3,2024-10-16,1,1322
POST_00233,HKVitals_Campaign_C,INF_0041,USER_011151,Probiotics,2025-04-28,1,1409
POST_00210,MuscleBlaze_Campaign_Y,INF_0037,USER_011152,Pre-Workout,2025-07-03,2,2542
POST_00055,MuscleBlaze_Campaign_X,INF_0010,USER_011153,Pre-Workout,2025-07-19,2,3670
POST_00364,HKVitals_Campaign_A,INF_0062,USER_011154,Probiotics,2025-04-24,1,1933
POST_00340,HKVitals_Campaign_X,INF_0058,USER_011155,Omega-3,2025-07-07,1,1506
POST_00576,HKVitals_Campaign_C,INF_0092,USER_011156,Vitamin D,2025-01-16,1,1509
POST_00025,HKVitals_Campaign_A,INF_0006,USER_011157,Probiotics,2025-07-09,1,1769
POST_00335,HKVitals_Campaign_B,INF_0058,USER_011158,Vitamin D,2025-02-16,1,1771
POST_00449,HKVitals_Campaign_B,INF_0073,USER_011159,Probiotics,2025-02-23,1,1083
POST_00069,HKVitals_Campaign_C,INF_0011,USER_011160,Omega-3,2025-07-13,2,2780
POST_00148,HKVitals_Campaign_B,INF_0026,USER_011161,Omega-3,2025-06-10,1,1227
POST_00404,MuscleBlaze_Campaign_B,INF_0067,USER_011162,Whey Protein,2025-06-20,1,1815
POST_00156,MuscleBlaze_Campaign_Y,INF_0027,USER_011163,Pre-Workout,2025-02-04,1,1280
POST_00068,MuscleBlaze_Campaign_A,INF_0011,USER_011164,Whey Protein,2025-05-20,1,1435
POST_00506,MuscleBlaze_Campaign_Z,INF_0081,USER_011165,Whey Protein,2025-06-01,1,1464
POST_00382,MuscleBlaze_Campaign_B,INF_0064,USER_011166,Pre-Workout,2024-11-29,2,2565
POST_00339,MuscleBlaze_Campaign_C,INF_0058,USER_011167,BCAA,2025-05-08,1,1651
POST_00286,HKVitals_Campaign_A,INF_0051,USER_011168,Omega-3,2025-05-16,1,1070
POST_00522,MuscleBlaze_Campaign_Z,INF_0083,USER_011169,Pre-Workout,2025-06-29,1,1583
POST_00152,MuscleBlaze_Campaign_Y,INF_0027,USER_011170,Mass Gainer,2025-02-21,1,1247
POST_00157,MuscleBlaze_Campaign_A,INF_0027,USER_011171,Whey Protein,2025-07-14,1,1505
POST_00340,MuscleBlaze_Campaign_A,INF_0058,USER_011172,BCAA,2025-05-01,1,1196
POST_00322,HKVitals_Campaign_Y,INF_0056,USER_011173,Multivitamin,2024-12-24,1,1784
POST_00032,MuscleBlaze_Campaign_A,INF_0007,USER_011174,BCAA,2025-04-08,1,1262
POST_00220,MuscleBlaze_Campaign_Y,INF_0038,USER_011175,Pre-Workout,2025-07-17,1,1262
POST_00169,MuscleBlaze_Campaign_A,INF_0029,USER_011176,BCAA,2025-06-26,1,1344
POST_00085,MuscleBlaze_Campaign_X,INF_0013,USER_011177,Whey Protein,2025-04-06,1,1436
POST_00156,MuscleBlaze_Campaign_Y,INF_0027,USER_011178,Whey Protein,2025-06-06,1,1210
POST_00376,MuscleBlaze_Campaign_Y,INF_0064,USER_011179,BCAA,2025-07-10,1,1129
POST_00040,MuscleBlaze_Campaign_Y,INF_0008,USER_011180,Whey Protein,2025-04-18,2,3206
POST_00274,MuscleBlaze_Campaign_B,INF_0049,USER_011181,BCAA,2025-04-07,1,1523
POST_00067,MuscleBlaze_Campaign_A,INF_0011,USER_011182,BCAA,2024-08-28,1,2135
POST_00291,MuscleBlaze_Campaign_Z,INF_0052,USER_011183,BCAA,2025-06-12,1,2452
POST_00411,MuscleBlaze_Campaign_Y,INF_0067,USER_011184,Mass Gainer,2025-04-22,1,2374
POST_00153,MuscleBlaze_Campaign_X,INF_0027,USER_011185,Mass Gainer,2025-03-19,1,1103
POST_00460,MuscleBlaze_Campaign_Z,INF_0075,USER_011186,Mass Gainer,2025-05-31,1,1116
POST_00594,MuscleBlaze_Campaign_C,INF_0095,USER_011187,Pre-Workout,2025-06-25,1,1873
POST_00602,MuscleBlaze_Campaign_Z,INF_0097,USER_011188,Mass Gainer,2025-02-28,2,3281
POST_00197,MuscleBlaze_Campaign_Z,INF_0035,USER_011189,Whey Protein,2025-04-21,1,1818
POST_00510,MuscleBlaze_Campaign_A,INF_0082,USER_011190,Pre-Workout,2025-02-02,1,1826
POST_00335,MuscleBlaze_Campaign_B,INF_0058,USER_011191,Pre-Workout,2024-12-09,1,1912
POST_00169,MuscleBlaze_Campaign_Z,INF_0029,USER_011192,BCAA,2025-07-02,1,1488
POST_00144,MuscleBlaze_Campaign_Z,INF_0026,USER_011193,Mass Gainer,2025-05-05,1,1496
POST_00010,MuscleBlaze_Campaign_Z,INF_0003,USER_011194,BCAA,2025-06-30,1,1770
POST_00108,MuscleBlaze_Campaign_C,INF_0018,USER_011195,Mass Gainer,2025-05-31,1,1349
POST_00401,MuscleBlaze_Campaign_X,INF_0066,USER_011196,Mass Gainer,2025-01-22,1,1905
POST_00606,MuscleBlaze_Campaign_A,INF_0097,USER_011197,Pre-Workout,2025-06-19,1,1349
POST_00065,MuscleBlaze_Campaign_Y,INF_0011,USER_011198,Pre-Workout,2024-09-23,2,4684
POST_00272,MuscleBlaze_Campaign_Y,INF_0048,USER_011199,BCAA,2025-05-23,2,3634
POST_00594,MuscleBlaze_Campaign_A,INF_0095,USER_011200,BCAA,2025-07-09,1,1489
POST_00003,MuscleBlaze_Campaign_Z,INF_0002,USER_011201,Pre-Workout,2025-07-08,1,1118
POST_00560,MuscleBlaze_Campaign_C,INF_0089,USER_011202,Pre-Workout,2025-05-29,1,1832
POST_00314,HKVitals_Campaign_B,INF_0055,USER_011203,Multivitamin,2025-07-17,1,1572
POST_00295,HKVitals_Campaign_C,INF_0052,USER_011204,Omega-3,2024-11-12,2,2800
POST_00559,HKVitals_Campaign_Z,INF_0089,USER_011205,Omega-3,2024-11-28,1,1437
POST_00492,HKVitals_Campaign_C,INF_0079,USER_011206,Multivitamin,2025-07-17,1,1888
POST_00300,HKVitals_Campaign_C,INF_0053,USER_011207,Probiotics,2025-06-23,1,1434
POST_00100,HKVitals_Campaign_B,INF_0016,USER_011208,Vitamin D,2025-04-21,1,1538
POST_00079,HKVitals_Campaign_X,INF_0013,USER_011209,Omega-3,2025-06-10,2,3635
POST_00277,HKVitals_Campaign_B,INF_0050,USER_011210,Multivitamin,2025-07-06,1,1354
POST_00126,HKVitals_Campaign_X,INF_0022,USER_011211,Probiotics,2025-07-14,1,1300
POST_00095,MuscleBlaze_Campaign_X,INF_0016,USER_011212,Pre-Workout,2024-09-16,1,1681
POST_00089,MuscleBlaze_Campaign_B,INF_0014,USER_011213,Whey Protein,2024-12-19,1,1358
POST_00491,MuscleBlaze_Campaign_A,INF_0079,USER_011214,BCAA,2025-07-04,1,1818
POST_00525,HKVitals_Campaign_C,INF_0083,USER_011215,Probiotics,2025-02-24,1,1221
POST_00601,HKVitals_Campaign_C,INF_0096,USER_011216,Multivitamin,2025-05-28,2,3440
POST_00469,MuscleBlaze_Campaign_X,INF_0077,USER_011217,BCAA,2025-06-03,1,1628
POST_00018,MuscleBlaze_Campaign_X,INF_0005,USER_011218,BCAA,2025-04-08,1,1424
POST_00099,MuscleBlaze_Campaign_B,INF_0016,USER_011219,Whey Protein,2025-04-11,1,1996
POST_00034,HKVitals_Campaign_A,INF_0007,USER_011220,Vitamin D,2025-07-07,1,1533
POST_00110,MuscleBlaze_Campaign_A,INF_0019,USER_011221,BCAA,2025-06-13,1,2513
POST_00422,MuscleBlaze_Campaign_A,INF_0069,USER_011222,Whey Protein,2025-06-22,2,2755
POST_00308,MuscleBlaze_Campaign_Z,INF_0054,USER_011223,Pre-Workout,2025-06-17,1,1933
POST_00096,HKVitals_Campaign_Z,INF_0016,USER_011224,Multivitamin,2024-12-28,1,1136
POST_00127,HKVitals_Campaign_X,INF_0023,USER_011225,Omega-3,2025-03-20,1,1574
POST_00284,MuscleBlaze_Campaign_B,INF_0050,USER_011226,Whey Protein,2024-10-28,1,1544
POST_00566,HKVitals_Campaign_X,INF_0090,USER_011227,Multivitamin,2025-04-22,2,3454
POST_00431,MuscleBlaze_Campaign_B,INF_0070,USER_011228,BCAA,2025-06-28,1,1246
POST_00489,MuscleBlaze_Campaign_B,INF_0079,USER_011229,Whey Protein,2025-07-20,1,1375
POST_00163,MuscleBlaze_Campaign_C,INF_0029,USER_011230,Mass Gainer,2024-12-01,1,1202
POST_00018,MuscleBlaze_Campaign_Y,INF_0005,USER_011231,Pre-Workout,2025-03-11,1,1687
POST_00245,HKVitals_Campaign_B,INF_0043,USER_011232,Multivitamin,2025-03-16,1,1838
POST_00561,HKVitals_Campaign_C,INF_0089,USER_011233,Omega-3,2025-03-26,1,1240
POST_00541,HKVitals_Campaign_B,INF_0086,USER_011234,Vitamin D,2024-11-06,1,1414
POST_00593,MuscleBlaze_Campaign_Z,INF_0095,USER_011235,Mass Gainer,2025-07-04,1,2455
POST_00510,MuscleBlaze_Campaign_Z,INF_0082,USER_011236,Whey Protein,2025-01-03,1,1222
POST_00591,MuscleBlaze_Campaign_C,INF_0094,USER_011237,Whey Protein,2025-05-04,2,2548
POST_00256,HKVitals_Campaign_Y,INF_0045,USER_011238,Multivitamin,2024-11-09,1,1170
POST_00116,HKVitals_Campaign_C,INF_0021,USER_011239,Multivitamin,2025-07-12,1,1696
POST_00110,MuscleBlaze_Campaign_Z,INF_0019,USER_011240,Pre-Workout,2025-06-15,1,2442
POST_00421,MuscleBlaze_Campaign_A,INF_0069,USER_011241,Pre-Workout,2025-02-05,1,1662
POST_00150,MuscleBlaze_Campaign_C,INF_0027,USER_011242,Mass Gainer,2025-03-29,1,1219
POST_00502,MuscleBlaze_Campaign_Z,INF_0081,USER_011243,Pre-Workout,2025-06-02,2,2887
POST_00475,MuscleBlaze_Campaign_X,INF_0078,USER_011244,Mass Gainer,2025-05-15,1,1850
POST_00209,MuscleBlaze_Campaign_A,INF_0037,USER_011245,BCAA,2025-07-18,1,1301
POST_00543,MuscleBlaze_Campaign_C,INF_0086,USER_011246,Whey Protein,2025-03-11,1,1363
POST_00206,MuscleBlaze_Campaign_Z,INF_0036,USER_011247,BCAA,2024-12-18,1,1917
POST_00226,MuscleBlaze_Campaign_Y,INF_0040,USER_011248,Pre-Workout,2025-06-05,2,2131
POST_00394,MuscleBlaze_Campaign_C,INF_0066,USER_011249,Mass Gainer,2025-03-11,2,3093
POST_00380,MuscleBlaze_Campaign_C,INF_0064,USER_011250,BCAA,2025-07-20,1,1295
POST_00318,HKVitals_Campaign_X,INF_0055,USER_011251,Multivitamin,2025-06-10,1,1911
POST_00290,MuscleBlaze_Campaign_B,INF_0052,USER_011252,Mass Gainer,2025-05-27,1,2120
POST_00543,MuscleBlaze_Campaign_X,INF_0086,USER_011253,Mass Gainer,2024-11-05,1,1930
POST_00021,MuscleBlaze_Campaign_A,INF_0005,USER_011254,BCAA,2025-06-29,1,1743
POST_00002,MuscleBlaze_Campaign_Z,INF_0001,USER_011255,Mass Gainer,2024-10-28,1,2124
POST_00279,MuscleBlaze_Campaign_B,INF_0050,USER_011256,Pre-Workout,2025-04-14,1,1915
POST_00099,MuscleBlaze_Campaign_Z,INF_0016,USER_011257,Mass Gainer,2025-04-15,2,4482
POST_00247,MuscleBlaze_Campaign_X,INF_0043,USER_011258,Pre-Workout,2025-05-27,1,1579
POST_00141,MuscleBlaze_Campaign_A,INF_0026,USER_011259,Mass Gainer,2025-07-22,1,1089
POST_00075,MuscleBlaze_Campaign_A,INF_0012,USER_011260,Whey Protein,2025-01-26,1,1928
POST_00220,MuscleBlaze_Campaign_X,INF_0038,USER_011261,Mass Gainer,2025-04-21,1,1083
POST_00288,MuscleBlaze_Campaign_Y,INF_0051,USER_011262,Pre-Workout,2025-06-08,2,2268
POST_00096,HKVitals_Campaign_B,INF_0016,USER_011263,Omega-3,2025-03-13,1,1670
POST_00007,HKVitals_Campaign_A,INF_0002,USER_011264,Probiotics,2025-06-29,1,1245
POST_00516,MuscleBlaze_Campaign_Z,INF_0082,USER_011265,BCAA,2025-02-01,1,1677
POST_00169,MuscleBlaze_Campaign_B,INF_0029,USER_011266,Whey Protein,2025-06-16,1,1933
POST_00282,MuscleBlaze_Campaign_Y,INF_0050,USER_011267,Mass Gainer,2025-06-03,1,1091
POST_00215,MuscleBlaze_Campaign_Y,INF_0037,USER_011268,BCAA,2025-05-05,1,1645
POST_00033,MuscleBlaze_Campaign_Z,INF_0007,USER_011269,Mass Gainer,2025-07-03,1,1731
POST_00065,HKVitals_Campaign_Z,INF_0011,USER_011270,Omega-3,2025-02-27,1,1057
POST_00180,HKVitals_Campaign_Y,INF_0031,USER_011271,Probiotics,2025-05-26,1,1738
POST_00426,HKVitals_Campaign_Y,INF_0069,USER_011272,Multivitamin,2025-01-30,1,1680
POST_00533,HKVitals_Campaign_B,INF_0085,USER_011273,Vitamin D,2025-02-25,2,2383
POST_00581,HKVitals_Campaign_B,INF_0092,USER_011274,Omega-3,2024-11-04,2,2865
POST_00324,MuscleBlaze_Campaign_X,INF_0056,USER_011275,Mass Gainer,2025-06-29,2,3537
POST_00303,MuscleBlaze_Campaign_C,INF_0053,USER_011276,Pre-Workout,2025-07-22,2,3346
POST_00056,MuscleBlaze_Campaign_C,INF_0010,USER_011277,Whey Protein,2025-04-14,1,1405
POST_00139,MuscleBlaze_Campaign_Y,INF_0026,USER_011278,Whey Protein,2025-06-25,1,1535
POST_00052,MuscleBlaze_Campaign_Z,INF_0009,USER_011279,Whey Protein,2025-07-20,1,1547
POST_00096,MuscleBlaze_Campaign_A,INF_0016,USER_011280,BCAA,2025-01-19,1,1560
POST_00226,MuscleBlaze_Campaign_X,INF_0040,USER_011281,Whey Protein,2025-05-16,1,1612
POST_00560,MuscleBlaze_Campaign_Y,INF_0089,USER_011282,Whey Protein,2025-06-24,1,1340
POST_00346,MuscleBlaze_Campaign_X,INF_0059,USER_011283,Whey Protein,2025-06-21,1,1060
POST_00032,MuscleBlaze_Campaign_B,INF_0007,USER_011284,Mass Gainer,2025-03-26,1,1777
POST_00195,MuscleBlaze_Campaign_C,INF_0035,USER_011285,Whey Protein,2025-07-17,1,1855
POST_00620,MuscleBlaze_Campaign_Z,INF_0098,USER_011286,Whey Protein,2025-06-30,1,1940
POST_00118,MuscleBlaze_Campaign_X,INF_0021,USER_011287,BCAA,2025-07-07,1,1285
POST_00152,MuscleBlaze_Campaign_X,INF_0027,USER_011288,Pre-Workout,2025-01-03,1,1520
POST_00296,MuscleBlaze_Campaign_A,INF_0052,USER_011289,Whey Protein,2025-05-22,1,1940
POST_00614,MuscleBlaze_Campaign_Y,INF_0098,USER_011290,Whey Protein,2025-07-03,1,1285
POST_00350,MuscleBlaze_Campaign_B,INF_0060,USER_011291,Whey Protein,2025-01-27,1,1514
POST_00387,MuscleBlaze_Campaign_Z,INF_0065,USER_011292,Whey Protein,2025-05-30,1,1184
POST_00330,MuscleBlaze_Campaign_Y,INF_0057,USER_011293,BCAA,2025-04-06,1,1380
POST_00043,MuscleBlaze_Campaign_Y,INF_0008,USER_011294,Whey Protein,2025-04-02,1,1098
POST_00617,MuscleBlaze_Campaign_X,INF_0098,USER_011295,Pre-Workout,2025-07-16,1,1758
POST_00129,MuscleBlaze_Campaign_A,INF_0024,USER_011296,BCAA,2025-07-05,1,1885
POST_00542,MuscleBlaze_Campaign_C,INF_0086,USER_011297,Whey Protein,2025-03-19,2,3747
POST_00265,MuscleBlaze_Campaign_Y,INF_0047,USER_011298,Mass Gainer,2025-07-01,1,1476
POST_00388,MuscleBlaze_Campaign_Z,INF_0065,USER_011299,Mass Gainer,2025-05-31,1,1108
POST_00068,MuscleBlaze_Campaign_B,INF_0011,USER_011300,Pre-Workout,2024-10-25,1,1466
POST_00315,MuscleBlaze_Campaign_Y,INF_0055,USER_011301,Mass Gainer,2025-05-15,1,2513
POST_00542,MuscleBlaze_Campaign_Z,INF_0086,USER_011302,Pre-Workout,2025-03-13,1,1329
POST_00042,MuscleBlaze_Campaign_A,INF_0008,USER_011303,Pre-Workout,2025-07-02,1,1934
POST_00383,MuscleBlaze_Campaign_A,INF_0064,USER_011304,BCAA,2025-03-13,2,2176
POST_00557,MuscleBlaze_Campaign_C,INF_0088,USER_011305,Mass Gainer,2025-05-27,1,1913
POST_00087,MuscleBlaze_Campaign_Z,INF_0014,USER_011306,Pre-Workout,2025-07-08,1,1420
POST_00544,MuscleBlaze_Campaign_Z,INF_0086,USER_011307,Whey Protein,2024-12-24,1,1708
POST_00513,MuscleBlaze_Campaign_A,INF_0082,USER_011308,BCAA,2025-03-17,1,1925
POST_00064,HKVitals_Campaign_X,INF_0011,USER_011309,Vitamin D,2025-04-28,1,1668
POST_00210,HKVitals_Campaign_Y,INF_0037,USER_011310,Omega-3,2025-06-12,2,3583
POST_00323,HKVitals_Campaign_Y,INF_0056,USER_011311,Multivitamin,2025-05-03,1,1250
POST_00615,HKVitals_Campaign_X,INF_0098,USER_011312,Probiotics,2025-04-28,1,1699
POST_00622,HKVitals_Campaign_C,INF_0099,USER_011313,Omega-3,2025-01-11,1,1132
POST_00222,MuscleBlaze_Campaign_A,INF_0039,USER_011314,BCAA,2025-06-21,2,2171
POST_00518,MuscleBlaze_Campaign_B,INF_0082,USER_011315,BCAA,2024-09-02,2,2272
POST_00009,MuscleBlaze_Campaign_X,INF_0002,USER_011316,Whey Protein,2025-02-01,2,2476
POST_00110,MuscleBlaze_Campaign_X,INF_0019,USER_011317,Pre-Workout,2025-06-09,1,1827
POST_00387,MuscleBlaze_Campaign_Z,INF_0065,USER_011318,BCAA,2025-05-25,1,1683
POST_00426,MuscleBlaze_Campaign_A,INF_0069,USER_011319,Whey Protein,2025-03-13,2,3324
POST_00355,MuscleBlaze_Campaign_B,INF_0060,USER_011320,Mass Gainer,2025-03-04,2,2237
POST_00127,MuscleBlaze_Campaign_Y,INF_0023,USER_011321,BCAA,2024-10-14,1,1313
POST_00489,MuscleBlaze_Campaign_A,INF_0079,USER_011322,BCAA,2025-03-30,1,1578
POST_00162,MuscleBlaze_Campaign_X,INF_0029,USER_011323,Mass Gainer,2025-02-25,1,1505
POST_00282,MuscleBlaze_Campaign_X,INF_0050,USER_011324,Pre-Workout,2025-01-02,1,1280
POST_00302,MuscleBlaze_Campaign_X,INF_0053,USER_011325,Pre-Workout,2025-07-17,2,3084
POST_00505,MuscleBlaze_Campaign_C,INF_0081,USER_011326,Pre-Workout,2025-03-13,1,1920
POST_00099,MuscleBlaze_Campaign_Y,INF_0016,USER_011327,Mass Gainer,2025-03-13,1,2726
POST_00209,MuscleBlaze_Campaign_X,INF_0037,USER_011328,Pre-Workout,2025-07-20,2,2259
POST_00467,MuscleBlaze_Campaign_Z,INF_0076,USER_011329,Mass Gainer,2025-06-06,1,1459
POST_00441,MuscleBlaze_Campaign_C,INF_0072,USER_011330,Mass Gainer,2025-06-21,1,1148
POST_00575,MuscleBlaze_Campaign_Z,INF_0092,USER_011331,Mass Gainer,2025-07-17,1,1936
POST_00042,MuscleBlaze_Campaign_X,INF_0008,USER_011332,Whey Protein,2025-04-13,1,1857
POST_00244,MuscleBlaze_Campaign_B,INF_0042,USER_011333,Mass Gainer,2025-06-29,1,1932
POST_00380,MuscleBlaze_Campaign_X,INF_0064,USER_011334,Pre-Workout,2025-06-26,1,1066
POST_00579,MuscleBlaze_Campaign_Y,INF_0092,USER_011335,Whey Protein,2024-11-17,1,1307
POST_00262,MuscleBlaze_Campaign_B,INF_0046,USER_011336,Mass Gainer,2025-06-04,1,1588
POST_00431,HKVitals_Campaign_B,INF_0070,USER_011337,Probiotics,2025-01-23,2,3282
POST_00615,HKVitals_Campaign_Y,INF_0098,USER_011338,Probiotics,2025-05-10,1,1520
